energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
803.06,0.03,0.00103,0.00006,0.000000001,803.049,,0.0,E2,,,0.01033,,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2025-12-15
12.522,,0.0000032265798128,0.00000020408917654675857,,,,,,,,,,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2025-12-15
72.805,,0.000002325976349077576,0.00000014077935883769102,,,,,,,,,,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2025-12-15
74.97,,0.0000039092039480295395,0.00000023603315003239985,,,,,,,,,,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2025-12-15
84.986,,0.0000013361100636658102,0.00000008304803532813649,,,,,,,,,,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2025-12-15
86.022,,0.000001739615302892885,0.00000010792197108046076,,,,,,,,,,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2025-12-15
87.301,,0.0000004035052392270747,0.000000025954991183476763,,,,,,,,,,84,126,Po,,0,,0+,138.376,,2,d,11955686.4,172.8,A,100,,5407.53,7,82,124,Pb,31-Jan-2008,F.G. KONDEV,2025-12-15

