energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
283.5,0.1,0.00058,0.00008,,283.50,,0.0,,,,,,55,82,Cs,,0,,7/2+,30.08,,9,Y,949232333.3157274,2840123.33771328,B-,100,,1175.63,17,56,81,Ba,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-12-15
661.657,0.003,85.1,0.2,153.12,661.659,,0.0,M4,,,0.1124,,55,82,Cs,,0,,7/2+,30.08,,9,Y,949232333.3157274,2840123.33771328,B-,100,,1175.63,17,56,81,Ba,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-12-15
4.966,,0.914869252,0.043194756483753705,,,,,,,,,,55,82,Cs,,0,,7/2+,30.08,,9,Y,949232333.3157274,2840123.33771328,B-,100,,1175.63,17,56,81,Ba,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-12-15
31.816,,1.990477325967896,0.03176831838326616,,,,,,,,,,55,82,Cs,,0,,7/2+,30.08,,9,Y,949232333.3157274,2840123.33771328,B-,100,,1175.63,17,56,81,Ba,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-12-15
32.193,,3.6670547641265587,0.056036808556732993,,,,,,,,,,55,82,Cs,,0,,7/2+,30.08,,9,Y,949232333.3157274,2840123.33771328,B-,100,,1175.63,17,56,81,Ba,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-12-15
36.482,,1.0786365095092223,0.02011964544998692,,,,,,,,,,55,82,Cs,,0,,7/2+,30.08,,9,Y,949232333.3157274,2840123.33771328,B-,100,,1175.63,17,56,81,Ba,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-12-15
36.827,,1.3504529099055462,0.024605678404361966,,,,,,,,,,55,82,Cs,,0,,7/2+,30.08,,9,Y,949232333.3157274,2840123.33771328,B-,100,,1175.63,17,56,81,Ba,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-12-15
37.255,,0.27181640039632404,0.007402218967262114,,,,,,,,,,55,82,Cs,,0,,7/2+,30.08,,9,Y,949232333.3157274,2840123.33771328,B-,100,,1175.63,17,56,81,Ba,1-Oct-2006,E. BROWNE and  J. K. TULI,2025-12-15

