energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
538.43,0.08,0.019089,0.0027281673409085445,,797.30,,258.869,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
543.82,0.07,0.049995,0.009092402377809729,,838.994,0.00000000005,295.2236,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
580.13,0.03,0.3685995,0.0056674940502836,,838.994,,258.869,(E1),,,0.00732,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
766,0.2,0.05454,0.00909285895634591,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
785.96,0.09,1.058985,0.07739172148233944,,838.994,0.000000000015,53.2260,E1,,,0.00406,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
839.06,0.09,0.580851,0.010731813336524261,,838.994,1182.6,0.0,(E1),,,0.00359,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
12.904,,11.137483074964429,0.5069241425257713,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
74.815,,5.2212476874370175,0.16991268659939543,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
77.108,,8.735565814684653,0.28191962795057635,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
87.388,,2.9922724200567132,0.10612290276360802,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
88.458,,3.9079077805940674,0.13778661222356645,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15
89.784,,0.9156353605373543,0.03575440655903356,,,,,,,,,,82,132,Pb,,0,,0+,27.06,,7,m,1623.6,4.2,B-,100,,1018,11,83,131,Bi,1-May-2021,Shaofei Zhu and E. A. McCutchan,2025-12-15

