energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
73.72,0.05,0.0103,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
74.94,0.04,0.073,0.013,,236.893,,162.13,[E1],,,0.252,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
76.198,0.004,0.0046,,,317.0790,,240.879,[M1+E2],,,24,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
95.7,,,,,317.0790,0.000000000074,221.392,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
96.09,0.02,0.127,0.007,,96.126,92052,0.0,[E2],,,13.58,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
109.176,0.031,1.64,0.07,,205.3098,,96.126,[E1],,,0.0932,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
115.45,0.05,0.0253,0.0004,,277.60,,162.13,[E1],,,0.348,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
120.35,0.05,0.022,0.01,,162.13,,41.9509,[E2],,,5.04,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
136.55,0.05,0.0256,0.0016,,377.562,,240.879,[M1+E2],,,5.3,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
140.759,0.02,0.211,0.014,,236.893,,96.126,[E1],,,0.218,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
