energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
74.4,0.1,0.00039204,0.00014300084615134277,,290.32,,215.985,[E2],,,38.5,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
84.373,0.003,1.188,0.03895258738517892,0.000000000748,84.373,313796.16,0,E2,,,21.2,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
131.613,0.004,0.127116,0.004050995926929575,,215.985,0.000000000748,84.373,E1,,,0.247,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
142,0.5,0.0000013068,0.0000004766694871711425,,432.89,,290.32,[E2],,,2.18,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
166.41,0.004,0.1008612,0.003219440156300471,0.000000000181,250.783,0.000000000748,84.373,E2,,,1.164,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
182.2,0.2,0.0000051084,0.0000017879872594624382,,432.89,0.000000000181,250.783,[E1],,,0.1127,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
205.93,0.05,0.0191268,0.0008077640497075863,,290.32,0.000000000748,84.373,E1,,,0.0842,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
215.983,0.005,0.2468664,0.007664068830588618,,215.985,313796.16,0,E1,,,0.0752,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
228.5,0.2,0.00001782,0.0000036003049870809557,,479.28,0.000000000181,250.783,[E2],,,0.366,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
700.5,0.5,0.00000297,0.00000008500000005188764,,916.39,,215.985,[E1],,,0.00611,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
742.2,0.5,0.0000014256,0.0000004769482990849218,,992.50,0.000000000181,250.783,[E2],,,0.01624,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
832,0.2,0.000014256,0.0000024107758087387552,,916.39,0.000000000748,84.373,[E2],,,0.01289,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
908.1,0.1,0.0000016632,0.000000047600000029057084,,992.50,0.000000000748,84.373,[M1 E2],,,0.024,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
992.9,1,0.0000014256,0.00000004080000002490607,,992.50,313796.16,0,[E2],,,0.00913,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
14.92,,8.423934393021918,,,,,,,,,,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
85.432,,0.01809457701011077,,,,,,,,,,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
88.471,,0.029556643270354087,,,,,,,,,,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
100.119,,0.01036988152187827,,,,,,,,,,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
101.37,,0.013771202661054345,,,,,,,,,,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15
102.948,,0.0034013211391760727,,,,,,,,,,,90,138,Th,,0,,0+,1.9116,,16,Y,60324219.69303007,50491.0815593472,A,100,,5520.15,22,88,136,Ra,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2025-12-15

