energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
33.39,0.08,0.00774,0.0026630809225406575,0.00000000003,376.296,0.0000000001,342.654,[E1],,,2.09,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
40.2,0.03,0.01548,0.004088924063858365,,445.071,,405.07,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
41.93,0.05,0.02838,0.013125029523776317,0.00000000003,376.296,0.00000000028,334.370,[E1],,,1.12,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
43.77,0.05,0.21285,0.022267296647774736,0.00000000042,329.856,0.00000000077,286.087,E1,,,1.014,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
43.8,0.5,0.05547,0.0224342996324824,,104.60,0.0000000006,61.424,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
44.22,0.12,0.05289,0.013665654027524624,0.00000000045,123.793,0.00000000024,79.708,M1+E2,0.52,4,132,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
44.4,0.05,0.0129,0.009096752167669513,0.00000000014,174.58,0.0000000003,130.141,M1,,,35.2,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
44.4,0.05,0.00387,0.0038840442839905933,0.0000000002,174.569,0.0000000003,130.141,[E1],,,0.978,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
46.45,0.05,,,0.00000000003,376.296,0.00000000042,329.856,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
48.3,0.03,0.01419,0.005299971698037641,0.00000000028,334.370,0.00000000077,286.087,E2,,,313,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
49.82,0.05,0.4257,0.09732307023517087,0.00000000024,79.708,,29.858,E1,,,0.716,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
50.13,0.01,8.385,0.8130153750083696,0.00000000063,50.128,987552,0.0,E1,,,0.707,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
50.85,0.05,0.01548,0.00658368437882619,0.0000000002,174.569,0.00000000045,123.793,M1+E2,0.4,1,54,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
54.19,0.04,0.00645,0.0014023551618616448,0.00000000028,334.370,0.000000000075,280.182,(M1),,,19.7,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
54.19,0.1,0.000645,0.00014023551618616448,,514.25,,459.93,(M1),,,19.7,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
56,0.06,0.004902,0.000418,,432.24,0.00000000003,376.296,M1,,,17.9,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
56.42,0.14,0.00903,0.0077782067342029425,0.00000000005,342.590,0.00000000077,286.087,M1+E2,0.47,2,40.8,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
59.6,0.5,0.01032,0.0039687907478223134,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
61.441,0.02,0.0903,0.012876039763840432,0.0000000006,61.424,987552,0.0,E2,,,98.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
62.45,0.05,0.20253,0.03104662461524602,0.00000000045,123.793,0.0000000006,61.424,E1,,,0.393,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
62.45,0.05,0.20253,0.03104662461524602,0.0000000001,342.654,0.000000000075,280.182,M1+E2,0.29,5,19.0,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
62.68,0.03,0.007224,0.002652518802949378,,405.07,0.0000000001,342.654,[E1],,,0.40,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
64.35,0.1,0.0258,0.0044516176834943945,,350.53,0.00000000077,286.087,[E1],,,0.363,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
66.2,0.5,0.00645,0.00390888730970848,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
66.4,0.5,0.00774,0.00392587569849072,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
68.7,0.1,0.005934,0.000506,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
68.74,0.03,0.05805,0.011445737197751833,0.0000000003,130.141,0.0000000006,61.424,M1+E2,0.45,,17.8,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
68.74,0.03,0.05805,0.011445737197751833,,445.071,0.00000000003,376.296,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
69.8,0.3,0.01032,0.0039687907478223134,0.0000000002,174.569,,104.60,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
72.85,0.05,0.02451,0.019462543513117703,0.00000000015,247.39,0.0000000002,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
73.63,0.05,0.01419,0.005299971698037641,0.00000000045,123.793,0.00000000063,50.128,E2,,,41.3,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
75.01,0.05,0.02709,0.010575372333870804,,104.60,,29.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
77.4,0.4,0.01032,0.00088,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
79.69,0.02,1.9479,0.17818378152907183,0.00000000024,79.708,987552,0.0,E1,,,0.205,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
89.6,0.4,0.00387,0.0013315404612703288,,432.24,0.00000000005,342.590,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
93.88,0.05,1.51059,0.13278583734721108,0.00000000045,123.793,,29.858,E1,,,0.132,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
94.97,0.05,0.02451,0.014343088928121446,0.0000000002,174.569,0.00000000024,79.708,E2,,,12.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
94.97,0.05,0.02451,0.014343088928121446,0.00000000042,329.856,,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
96.03,0.05,0.06966,0.014201887198538087,0.00000000003,376.296,0.000000000075,280.182,(E1),,,0.124,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
99.58,0.1,0.0258,0.0068148734397639405,0.00000000028,334.370,,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
99.6,0.2,0.0129,0.0011,,442.35,0.00000000005,342.590,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
100.27,0.03,0.08385,0.017051477941809032,0.0000000003,130.141,,29.858,E2,,,9.61,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
102.5,0.1,0.001161,0.000099,,432.24,0.00000000042,329.856,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
105.2,0.1,,,0.000000000075,280.182,0.0000000002,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
107.76,0.07,0.00774,0.0026630809225406575,0.0000000001,342.654,,234.858,[E2],,,7.16,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
107.76,0.07,0.00774,0.0026630809225406575,0.00000000005,342.590,,234.858,(M1),,,13.4,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
109.2,0.4,0.005289,0.0016123600714480623,,424.12,,315.99,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
110.65,0.05,0.003225,0.0020822394194712577,,445.071,0.00000000028,334.370,E2,,,6.37,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
112.6,0.5,0.00903,0.003945858588444345,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
113.11,0.05,0.1548,0.0132,0.00000000014,174.58,0.0000000006,61.424,E2,,,5.78,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
113.11,0.05,0.5418,0.0462,0.0000000002,174.569,0.0000000006,61.424,E1,,,0.362,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
117.2,0.05,0.19866,0.022097956919136214,0.00000000015,247.39,0.0000000003,130.141,E1,,,0.332,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
117.2,0.05,,,,459.93,0.0000000001,342.654,E1,,,0.332,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
117.5,0.5,0.0129,0.004023294669794893,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
123.58,0.1,0.01419,0.005299971698037641,0.00000000015,247.39,0.00000000045,123.793,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
124.44,0.2,0.004128,0.002221070237520642,,405.07,0.000000000075,280.182,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
128.02,0.02,0.003225,0.0005847059089833111,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
129.4,0.2,0.00129,0.00065431261641512,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
134.6,0.1,0.03354,0.0070556431315649745,0.0000000002,369.36,,234.858,[E1],,,0.238,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
138.4,0.1,0.01419,0.0028496491012052695,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
140.6,0.3,0.02193,0.015592539882905543,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
141.42,0.05,0.11868,0.02532948479539211,,315.99,0.00000000014,174.58,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
141.42,0.05,0.11868,0.02532948479539211,0.00000000003,376.296,,234.858,E1,,,0.210,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
150.14,0.2,0.011094,0.0032373031986516186,0.000000000075,280.182,0.0000000003,130.141,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
162.19,0.1,0.00774,0.0026630809225406575,,442.35,0.000000000075,280.182,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
164.52,0.1,0.014577,0.002863817207853881,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
168.36,0.1,0.014835,0.002873434356306056,0.0000000001,342.654,0.0000000002,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
169.95,0.1,0.005547,0.00224342996324824,,405.07,,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
171.5,0.2,0.00387,0.0013315404612703288,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
173.45,0.03,0.017415,0.002976848165425976,,234.858,0.0000000006,61.424,M1 E2,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
175.8,0.3,0.02064,0.0054518987518111526,0.000000000075,280.182,,104.60,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
181.1,0.3,0.00258,0.00130862523283024,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
182.3,0.2,0.00387,0.0013315404612703288,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
184.65,0.05,0.03612,0.0049460388190955395,,234.858,0.00000000063,50.128,E1,,,0.110,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
197.56,0.1,0.0129,0.004023294669794893,,445.071,0.00000000015,247.39,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
200.5,0.1,0.0129,0.009096752167669513,0.000000000075,280.182,0.00000000024,79.708,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
201.64,0.1,0.023736,0.0032791730664910018,0.00000000003,376.296,0.0000000002,174.569,M1+E2,1.59,9,1.05,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
202.5,0.5,0.00645,0.0026379727064547126,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
204.14,0.1,0.22704,0.03225600099206347,0.00000000028,334.370,0.0000000003,130.141,E2,,,0.553,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
204.98,0.1,0.16383,0.02933940865116405,,234.858,,29.858,M1+E2,-0.12,7,2.13,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
206.08,0.05,0.25413,0.033693158059166846,0.00000000042,329.856,0.00000000045,123.793,E2,,,0.535,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
206.4,,0.00258,0.0025893628559937286,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
210.62,0.05,1.2513,0.13978190154665948,0.00000000028,334.370,0.00000000045,123.793,E1,,,0.0805,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
212.7,0.3,0.01935,0.005417388669829774,,459.93,0.00000000015,247.39,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
212.7,0.04,0.07869,0.01125011111056242,0.0000000001,342.654,0.0000000003,130.141,M1+E2,-0.4,1,1.74,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
216,0.1,0.000258,0.00013086252328302402,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
218.9,0.05,0.10965,0.013925692083340059,0.0000000001,342.654,0.00000000045,123.793,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
218.9,0.05,0.10965,0.013925692083340059,0.000000000075,280.182,0.0000000006,61.424,M1,,,1.79,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
219,0.3,0.05031,0.012377245250862567,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
223.2,0.4,0.00516,0.0013629746879527881,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
225.5,0.3,0.00903,0.002692452413692766,,459.93,,234.858,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
229.9,0.5,0.00387,0.0013315404612703288,,405.07,0.00000000014,174.58,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
234.76,0.1,0.4515,0.06438019881920216,,234.858,987552,0.0,M1(+E2),-0.07,2,1.47,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
235.96,0.02,12.9,1.1298513176520175,0.00000000077,286.087,0.00000000063,50.128,E1,,,0.0615,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
246.12,0.1,0.012255,0.001381098837882358,0.00000000003,376.296,0.0000000003,130.141,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
248.1,0.1,0.02451,0.005567198577381626,,,,,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
249.6,0.5,0.00774,0.0026630809225406575,,424.12,0.0000000002,174.569,,,,,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
250.15,0.05,0.008901,0.0018407634285806528,0.000000000075,280.182,,29.858,M1,,,1.23,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
250.27,0.08,0.4515,0.05458882669557938,0.00000000042,329.856,0.00000000024,79.708,M1+E2,-2.1,4,0.45,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
252.5,0.05,0.11094,0.018141719874366927,0.00000000003,376.296,0.00000000045,123.793,M1,,,1.20,,90,137,Th,,0,,(1/2+),18.697,,7,d,1615420.8,604.8,A,100,,6146.60,10,88,135,Ra,1-May-2001,E. BROWNE,2025-12-15
