energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
549.73,0.05,0.114,0.017,,549.73,0.145,0,(E2),,,,,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2025-12-15
13.292,,0.00093472766244,0.00011476212938558816,,,,,,,,,,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2025-12-15
76.862,,0.0005878983563053862,0.0000881593588089693,,,,,,,,,,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2025-12-15
79.29,,0.0009790147482187947,0.0001467533342425862,,,,,,,,,,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2025-12-15
89.837,,0.0003370476700807162,0.00005076234879338649,,,,,,,,,,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2025-12-15
90.941,,0.00044186949547581896,0.00006652809811354005,,,,,,,,,,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2025-12-15
92.315,,0.00010482182539510273,0.000015876783488962695,,,,,,,,,,86,134,Rn,,0,,0+,55.6,,1,s,55.6,0.1,A,100,,6404.74,10,84,132,Po,1-Mar-2007,S. -C. WU,2025-12-15

