energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1460.82,0.005,10.66,0.13,,1460.851,,0,E2,,,2.95E-5,,19,21,K,,0,,4-,1.248E+9,,3,Y,3.938304361629082e16,94670777923776,EC+B+,10.72,0.11,1504.40,6,18,22,Ar,30-Sep-2015,JUN CHEN,2025-12-15
511,,0.002,,,,,,,,,,,19,21,K,,0,,4-,1.248E+9,,3,Y,3.938304361629082e16,94670777923776,EC+B+,10.72,0.11,1504.40,6,18,22,Ar,30-Sep-2015,JUN CHEN,2025-12-15
0.265,,0.02363097577522962,0.004827837956775962,,,,,,,,,,19,21,K,,0,,4-,1.248E+9,,3,Y,3.938304361629082e16,94670777923776,EC+B+,10.72,0.11,1504.40,6,18,22,Ar,30-Sep-2015,JUN CHEN,2025-12-15
2.956,,0.2956421620629778,0.007743585221638166,,,,,,,,,,19,21,K,,0,,4-,1.248E+9,,3,Y,3.938304361629082e16,94670777923776,EC+B+,10.72,0.11,1504.40,6,18,22,Ar,30-Sep-2015,JUN CHEN,2025-12-15
2.958,,0.5855459735848243,0.01506032928045677,,,,,,,,,,19,21,K,,0,,4-,1.248E+9,,3,Y,3.938304361629082e16,94670777923776,EC+B+,10.72,0.11,1504.40,6,18,22,Ar,30-Sep-2015,JUN CHEN,2025-12-15
3.19,,0.09508019983639784,0.00359775502577655,,,,,,,,,,19,21,K,,0,,4-,1.248E+9,,3,Y,3.938304361629082e16,94670777923776,EC+B+,10.72,0.11,1504.40,6,18,22,Ar,30-Sep-2015,JUN CHEN,2025-12-15
3.19,,0.09508019983639784,0.00359775502577655,,,,,,,,,,19,21,K,,0,,4-,1.248E+9,,3,Y,3.938304361629082e16,94670777923776,EC+B+,10.72,0.11,1504.40,6,18,22,Ar,30-Sep-2015,JUN CHEN,2025-12-15

