energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
240.986,0.006,4.1,0.05,0.000000000146,240.986,55.6,0,E2,,,0.276,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
292.7,0.1,0.0062,0.0007,,533.69,0.000000000146,240.986,(E2),,,0.1487,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
404.2,0.2,0.0022,0.0005,,645.44,0.000000000146,240.986,[E1],,,0.01719,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
422.04,0.1,0.003,0.0005,,663.03,0.000000000146,240.986,[E1],,,0.01567,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
645.5,0.1,0.0054,0.0009,,645.44,55.6,0,,,,,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
14.088,,0.370883569840672,0.015569598472725604,,,,,,,,,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
81.07,,0.12928598739765335,0.0025931441566835636,,,,,,,,,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
83.789,,0.21327282645604315,0.004186304637012312,,,,,,,,,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
94.878,,0.0739615620820481,0.0018029056812580698,,,,,,,,,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
96.054,,0.0976292619483035,0.0023509273036188896,,,,,,,,,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15
97.53,,0.02366769986625539,0.0006852779228465698,,,,,,,,,,88,136,Ra,,0,,0+,3.6316,,23,d,313770.24,198.72,A,100,,5788.92,15,86,134,Rn,31-Oct-2010,E. BROWNE and  J. K. TULI,2025-12-15

