energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
298,1,0.0000522,0.000017564737401965336,,1097.7,,799.7,E2,,,0.1194,,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,0.00000004,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
799.7,0.1,0.010353,0.0006448263332091827,,799.7,,0.0,E2,,,0.01052,,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,0.00000004,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
12.522,,0.00003447635150793,0.000002229224197825734,,,,,,,,,,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,0.00000004,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
72.805,,0.00002449251241808231,0.000001543940808167776,,,,,,,,,,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,0.00000004,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
74.97,,0.00004116388641694506,0.000002589087936316776,,,,,,,,,,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,0.00000004,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
84.986,,0.000014069228321791576,0.0000009089505122748558,,,,,,,,,,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,0.00000004,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
86.022,,0.000018318135274972633,0.0000011813609802100398,,,,,,,,,,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,0.00000004,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15
87.301,,0.000004248906953181056,0.0000002833734403269744,,,,,,,,,,84,130,Po,,0,,0+,163.46,,4,us,0.00016346,0.00000004,A,100,,7833.54,6,82,128,Pb,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2025-12-15

