energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
732.34,0.07,,,,998.0,0.00000000229,265.6,[M1],,,0.0367,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15
851.4,0.6,,,,1117.3,0.00000000229,265.6,[M1],,,0.0249,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15
1120,2,,,,1117.3,252.12,0.0,[M1 E2],,,0.009,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15
12.148,,5.683275860092358,,,,,,,,,,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15
70.832,,3.819374875272903,,,,,,,,,,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15
72.874,,6.447290471426237,,,,,,,,,,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15
82.629,,2.1926494225409887,,,,,,,,,,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15
83.631,,2.843866301035662,,,,,,,,,,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15
84.866,,0.6512168784946737,,,,,,,,,,,83,127,Bi,,271.31,0.11,9-,3.04E+6,,6,Y,95933054962759.69,1893415558475.52,A,100,,5036.5,8,81,125,Tl,31-Jan-2008,F.G. KONDEV,2025-12-15

