energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
93.02,0.04,0.048,0.005,0.0000000007,102.2685,,9.21,(E1),,,0.1463,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
99.278,0.0036,0.135,0.007,0.00000000019,183.4955,0.0000000451,84.2153,M1+E2,0.35,7,5.2,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
102.27,0.0024,0.449,0.014,0.0000000007,102.2685,1027809078992.4614,0.0,(E1),,,0.1141,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
105.79,0.03,0.008,0.0007,0.00000000019,183.4955,,77.694,[E1],,,0.1043,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
106.61,0.03,0.0182,0.0008,,218.244,,111.648,[E1],,,0.1023,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
115.63,0.03,0.00102,0.00027,,174.160,0.000000000274,58.570,[M1+E2],,,9.9,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
116.83,0.02,0.0228,0.0014,,218.244,0.0000000007,101.408,(E1),,,0.342,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
124.927,0.018,0.0598,0.0016,0.00000000019,183.4955,0.000000000274,58.570,(E1),,,0.294,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
134.03,0.02,0.0258,0.0007,,218.244,0.0000000451,84.2153,(E1),,,0.249,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
135.67,0.011,0.0809,0.0027,,247.320,,111.648,M1(+E2),0.1,3,8.5,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
136.75,0.07,0.00449,0.00021,,320.211,0.00000000019,183.496,[E1],,,0.237,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
140.54,0.04,0.00075,0.00007,,218.244,,77.694,[M1+E2],,,5.3,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
145.06,0.04,0.00592,0.00041,,247.320,0.0000000007,102.2685,(E2),,,2.46,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
145.94,0.02,0.0326,0.0014,,247.320,0.0000000007,101.408,M1+E2,0.78,24,5.2,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
163.101,0.0054,0.158,0.006,,247.320,0.0000000451,84.2153,M1(+E2),0.0,3,5.1,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
165,0.05,0.00354,0.00015,,174.160,,9.21,[E2],,,1.464,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
169.65,0.03,0.00136,0.00007,,247.320,,77.694,[E1],,,0.1421,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
174.15,0.02,0.0182,0.0007,,174.160,1027809078992.4614,0.0,[M1+E2],,,2.7,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
177.66,,0.000065,0.000014,,,,,[D E2],,,2.0,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
183.489,0.02,0.034,0.0014,0.00000000019,183.4955,1027809078992.4614,0.0,(E1),,,0.1181,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
188.76,0.02,0.00333,0.00014,,247.320,0.000000000274,58.570,[E1],,,0.1105,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
217.94,0.03,0.0408,0.0009,,320.211,0.0000000007,102.2685,E1,,,0.0789,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
236.04,0.06,0.0095,0.0004,,320.211,0.0000000451,84.2153,[E1],,,0.0657,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
240.27,0.05,0.000306,0.000034,0.00000000007,317.95,,77.694,[E1],,,0.0630,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
242.51,0.04,0.00086,0.00004,,320.211,,77.694,[M1+E2],,,1.01,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
249.6,0.07,0.00082,0.00007,,351.86,0.0000000007,102.2685,[E1],,,0.0578,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
250.45,0.07,0.00068,0.00007,,351.86,0.0000000007,101.408,[E1],,,0.0573,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
267.72,0.09,0.00148,0.0001,,351.86,0.0000000451,84.2153,[E1],,,0.0493,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
274.1,0.1,0.000035,0.00001,,351.86,,77.694,[M1+E2],,,0.71,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
308.78,0.07,0.00044,0.00006,0.00000000007,317.95,,9.21,[E1],,,0.0358,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
311,0.05,0.0032,0.00014,,320.211,,9.21,M1(+E2),0.7,9,0.61,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
317.87,0.08,0.000102,0.000017,0.00000000007,317.95,1027809078992.4614,0.0,[E1],,,0.0336,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
320.15,0.08,0.00016,0.00004,,320.211,1027809078992.4614,0.0,[M1+E2],,,0.46,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
351.8,0.1,0.000068,0.000014,,351.86,1027809078992.4614,0.0,[M1+E2],,,0.35,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
16.228,,56,3,,,,,,,,,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
92.282,,0.35,0.04,,,,,,,,,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
95.865,,0.56,0.06,,,,,,,,,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
108.373,,0.199,0.021,,,,,,,,,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
109.74,,0.27,0.03,,,,,,,,,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
111.482,,0.067,0.007,,,,,,,,,,90,141,Th,,0,,5/2+,25.57,,8,h,92052,288,B-,100,,391.5,15,91,140,Pa,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15

