energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
53.2,0.02,0.123,0.002,0.000000000354,53.20,,0.0,E2,,,227.9,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
120.9,0.02,0.0342,0.0005,0.000000000166,174.10,0.000000000354,53.20,E2,,,4.94,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
454.95,0.05,0.000025,0.000007,,508.16,0.000000000354,53.20,E1,,,0.01527,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
503.5,0.2,0.00000079,,,677.6,0.000000000166,174.10,[E2],,,0.0420,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
508.2,0.05,0.000015,0.000004,,508.16,,0.0,E1,,,0.01222,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
581.7,0.2,0.000012,0.000005,,634.9,0.000000000354,53.20,E2,,,0.0302,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
624.4,0.1,0.00000084,,,677.6,0.000000000354,53.20,E0+E2+M1,,,0.07,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
634.9,0.2,,,,634.9,,0.0,E0,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
677.6,0.1,0.000001,,,677.6,,0.0,[E2],,,0.02169,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
15.784,,9.824816107234241,,,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
89.954,,0.002514690156457453,,,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
93.347,,0.004067761495401897,,,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
105.566,,0.001447450101455983,,,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
106.894,,0.0019352407856466493,,,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15
108.58,,0.0004877906841906663,,,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,26-Sep-2023,C. Morse,2025-12-15

